ticker,name,sector,market,status,delist_reason,total_ret,cagr,mdd,ann_vol,best_year,worst_year,med_daily_value,pattern,artifact_tier,artifact_suspect,n_over_limit,n_intmult,jump_zero_vol,zero_vol_pct,max_flat_run,last_vs_peak_pct,final_30d_pct,n_days,first_date,last_date
052220,iMBC,603,,survivor,,-0.2164,-0.0201,-0.7904,0.5031,2020:85%,2022:-34%,327600982.62890625,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
052260,현대바이오랜드,204,,survivor,,-0.585,-0.0707,-0.9107,0.4993,2015:37%,2024:-54%,1013840190.0898438,decline,watch,False,1,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
052300,오션인더블유,468,,survivor,,-0.9605,-0.2361,-0.9702,0.5549,2015:73%,2022:-62%,389057120.0,decline,clean,False,0,0,0,0.021,19,,,2941,2014-01-02,2025-12-30
052330,코텍,26519,,survivor,,-0.1122,-0.0099,-0.6216,0.3143,2015:24%,2020:-28%,537833941.2988281,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
052400,코나아이,58221,,survivor,,1.1385,0.0654,-0.8125,0.5911,2020:83%,2016:-65%,2075786503.375,sideways,watch,False,1,0,0,0.054,142,,,2941,2014-01-02,2025-12-30
052420,오성첨단소재,222,,survivor,,-0.9674,-0.2483,-0.9788,0.7284,2020:67%,2018:-61%,1475396266.3359375,decline,watch,False,1,0,0,0.072,128,,,2941,2014-01-02,2025-12-30
052460,아이크래프트,620,,survivor,,1.8013,0.0897,-0.8092,0.6096,2015:234%,2024:-47%,247194234.78515625,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
052600,한네트,61299,,survivor,,1.6785,0.0856,-0.6943,0.498,2020:114%,2017:-26%,317722619.16882324,spike,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
052690,한전기술,72129,KOSPI,survivor,,0.6863,0.0445,-0.8038,0.497,2021:378%,2022:-35%,4756492642.515625,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
052710,아모텍,2629,,survivor,,0.3452,0.025,-0.9156,0.5378,2025:163%,2018:-63%,2320872800.0,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
052770,아이톡시,582,,survivor,,-0.9597,-0.235,-0.9886,0.6218,2015:40%,2018:-84%,240660952.0,decline,watch,False,1,0,0,0.379,1085,,,2941,2014-01-02,2025-12-30
052790,액토즈소프트,5821,,survivor,,-0.789,-0.1217,-0.939,0.6191,2021:77%,2016:-57%,632104000.0,decline,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
052860,아이앤씨,2611,,survivor,,-0.3944,-0.041,-0.7766,0.513,2017:117%,2018:-45%,232773054.7734375,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
052900,KX하이텍,2224,,survivor,,-0.7453,-0.1078,-0.8455,0.5458,2015:78%,2022:-35%,360948510.0,decline,watch,False,1,0,0,0.061,166,,,2941,2014-01-02,2025-12-30
053030,바이넥스,212,,survivor,,1.6143,0.0834,-0.7983,0.625,2020:236%,2021:-43%,5193181760.0,spike,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
053050,지에스이,35200,,survivor,,0.9032,0.0551,-0.7028,0.5917,2021:90%,2025:-27%,249991710.9736328,sideways,watch,False,1,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
053060,세동,303,,survivor,,-0.4047,-0.0423,-0.8385,0.5938,2016:48%,2017:-47%,131664162.49206543,sideways,clean,False,0,0,0,0.01,14,,,2941,2014-01-02,2025-12-30
053080,케이엔솔,291,,survivor,,-0.0835,-0.0164,-0.7207,0.5718,2023:108%,2022:-40%,1359286147.125,spike,clean,False,0,0,0,0.008,3,,,1287,2020-09-24,2025-12-30
053160,프리엠스,28123,,survivor,,1.084,0.0631,-0.8134,0.6603,2020:184%,2022:-65%,270779357.296875,spike,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
053210,스카이라이프,60229,,survivor,,-0.7399,-0.1062,-0.8178,0.2868,2021:8%,2023:-23%,506080548.77441406,decline,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
053260,금강철강,2419,,survivor,,1.2153,0.0686,-0.7045,0.4852,2015:58%,2017:-29%,111978507.8647461,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
053270,구영테크,303,,survivor,,0.8313,0.0517,-0.6443,0.5189,2021:104%,2022:-32%,318928643.45947266,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
053280,예스24,4791,,survivor,,0.6416,0.0422,-0.7956,0.4892,2020:100%,2022:-41%,332200476.83618164,spike,watch,False,1,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
053290,NE능률,5811,,survivor,,-0.3424,-0.0343,-0.9342,0.6389,2021:303%,2022:-66%,276534756.66967773,spike,clean,False,0,0,0,0.007,3,,,2941,2014-01-02,2025-12-30
053300,한국정보인증,58221,,survivor,,1.3093,0.0729,-0.8716,0.5378,2015:213%,2016:-45%,745582773.1518555,spike,clean,False,0,0,0,0.004,3,,,2920,2014-02-04,2025-12-30
053350,이니텍,58221,,survivor,,0.2116,0.0161,-0.7722,0.5078,2015:103%,2022:-34%,273560692.1191406,spike,clean,False,0,0,0,0.007,3,,,2941,2014-01-02,2025-12-30
053450,세코닉스,273,,survivor,,-0.6534,-0.0846,-0.8595,0.4704,2023:33%,2022:-41%,850235633.7050781,decline,clean,False,0,0,0,0.045,115,,,2941,2014-01-02,2025-12-30
053580,웹케시,582,,survivor,,-0.3463,-0.0594,-0.8525,0.5226,2020:68%,2022:-46%,806346924.4277344,sideways,clean,False,0,0,0,0.008,4,,,1702,2019-01-22,2025-12-30
053610,프로텍,29271,,survivor,,4.3487,0.1501,-0.6719,0.4956,2023:117%,2024:-51%,822677291.3671875,spike,clean,False,0,0,0,0.013,20,,,2941,2014-01-02,2025-12-30
053620,태양,25991,,survivor,,0.05,0.0041,-0.5776,0.3191,2016:22%,2019:-20%,60806041.546875,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
053690,한미글로벌,72111,,survivor,,2.5937,0.1126,-0.6923,0.4953,2022:126%,2016:-24%,779189142.9682617,spike,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
053700,삼보모터스,303,,survivor,,0.2474,0.0186,-0.8144,0.4861,2025:54%,2019:-29%,485520868.15283203,sideways,clean,False,0,0,0,0.005,5,,,2941,2014-01-02,2025-12-30
053800,안랩,58221,,survivor,,0.1736,0.0134,-0.7242,0.5178,2015:127%,2022:-31%,4320719474.2734375,spike,watch,False,1,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
053950,경남제약,212,,survivor,,-0.3965,-0.0412,-0.9549,0.6689,2015:245%,2021:-45%,415120191.66796875,spike,watch,False,1,0,0,0.161,433,,,2941,2014-01-02,2025-12-30
053980,오상자이엘,582,,survivor,,-0.6782,-0.0902,-0.8624,0.5407,2020:56%,2024:-33%,279886134.0629883,decline,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
054040,한국컴퓨터,2629,,survivor,,0.9637,0.0579,-0.7208,0.4041,2016:90%,2018:-55%,217705181.61865234,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
054050,NH농우바이오,01123,,survivor,,-0.5623,-0.0666,-0.7447,0.304,2025:16%,2018:-31%,557899863.5878906,decline,clean,False,0,0,0,0.005,5,,,2941,2014-01-02,2025-12-30
054090,삼진엘앤디,339,,survivor,,-0.7536,-0.1102,-0.8748,0.5087,2020:68%,2024:-57%,598153901.1474609,decline,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
054180,메디콕스,31114,,survivor,,-0.9648,-0.2434,-0.9966,0.8477,2018:84%,2024:-71%,686861890.0,decline,clean,False,0,0,0,0.054,121,,,2941,2014-01-02,2025-12-30
054210,이랜텍,262,,survivor,,0.3074,0.0226,-0.8323,0.5287,2025:80%,2024:-48%,1034318854.5605469,sideways,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
054220,비츠로시스,28123,,survivor,,-0.9153,-0.186,-0.9617,0.6398,2016:17%,2023:-42%,227056949.765625,decline,watch,False,1,0,0,0.281,822,,,2941,2014-01-02,2025-12-30
054300,팬스타엔터프라이즈,29169,,survivor,,0.2468,0.0186,-0.887,0.6689,2025:35%,2017:-45%,326004588.0,sideways,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
054410,케이피티유,474,,survivor,,0.4787,0.0332,-0.8512,0.5131,2015:333%,2024:-35%,71016762.16113281,spike,clean,False,0,0,0,0.006,4,,,2941,2014-01-02,2025-12-30
054450,텔레칩스,2611,,survivor,,5.065,0.1622,-0.7164,0.5003,2023:203%,2024:-62%,1028883520.0,spike,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
054540,삼영엠텍,2511,,survivor,,1.594,0.0827,-0.6607,0.5031,2025:202%,2017:-44%,383827695.9448242,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
054620,APS,64992,,survivor,,-0.4841,-0.0537,-0.8453,0.5448,2019:142%,2017:-70%,1262029620.59375,sideways,clean,False,0,0,0,0.015,29,,,2941,2014-01-02,2025-12-30
054670,대한뉴팜,212,,survivor,,0.1345,0.0106,-0.8723,0.5455,2016:26%,2017:-30%,1285606180.0048828,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
054780,키이스트,59130,,survivor,,-0.4751,-0.0523,-0.8989,0.5654,2015:40%,2025:-36%,1870242250.0,sideways,clean,False,0,0,0,0.011,11,,,2941,2014-01-02,2025-12-30
054800,아이디스홀딩스,71600,,survivor,,0.0294,0.0024,-0.5593,0.2783,2025:30%,2024:-15%,42363031.69921875,sideways,clean,False,0,0,0,0.007,6,,,2941,2014-01-02,2025-12-30
054920,한컴위드,58221,,survivor,,0.6124,0.0406,-0.8214,0.5349,2020:128%,2022:-65%,460051200.0,spike,clean,False,0,0,0,0.01,15,,,2941,2014-01-02,2025-12-30
054930,유신,72111,,survivor,,2.8737,0.1196,-0.8004,0.6008,2022:83%,2024:-26%,221698173.51171875,sideways,clean,False,0,0,0,0.006,4,,,2941,2014-01-02,2025-12-30
054940,엑사이엔씨,424,,survivor,,-0.083,-0.0072,-0.8206,0.5299,2019:46%,2023:-35%,299174590.0,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
054950,제이브이엠,29192,,survivor,,0.2233,0.017,-0.8117,0.4165,2022:49%,2018:-41%,677502967.8828125,sideways,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
055490,테이팩스,2229,,survivor,,-0.4473,-0.07,-0.8632,0.4817,2021:118%,2024:-56%,800079311.4335938,spike,clean,False,0,0,0,0.004,2,,,2001,2017-10-31,2025-12-30
055550,신한지주,64992,KOSPI,survivor,,1.6444,0.0845,-0.5524,0.2796,2025:68%,2020:-23%,33178697360.40625,sideways,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
056080,유진로봇,292,KOSDAQ,survivor,,5.6667,0.1714,-0.8284,0.5765,2023:190%,2024:-45%,1087356720.0,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
056090,시지메드텍,27192,,survivor,,-0.7602,-0.1314,-0.9118,0.6505,2022:20%,2019:-43%,262075000.0,decline,watch,False,3,0,0,0.154,366,,,2481,2015-11-12,2025-12-30
056190,에스에프에이,292,,survivor,,0.5337,0.0363,-0.5889,0.342,2019:37%,2024:-35%,3499099166.7617188,sideways,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
056360,코위버,26410,,survivor,,0.8013,0.0503,-0.6694,0.4221,2017:42%,2025:-35%,342353746.62109375,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
056700,신화인터텍,2229,,survivor,,-0.2686,-0.0257,-0.7886,0.5081,2019:161%,2018:-38%,358847847.9038086,spike,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
056730,CNT85,411,,survivor,,-0.977,-0.2699,-0.9934,0.6355,2017:59%,2023:-92%,32850620.0,decline,watch,False,2,0,0,0.361,1021,,,2941,2014-01-02,2025-12-30
057030,YBM넷,857,,survivor,,0.1283,0.0101,-0.8743,0.6488,2020:122%,2017:-64%,252501626.68164062,spike,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
057050,현대홈쇼핑,47919,,survivor,,-0.599,-0.0734,-0.739,0.2731,2025:28%,2021:-19%,1471886587.375,decline,clean,False,0,0,0,0.005,5,,,2941,2014-01-02,2025-12-30
057540,옴니시스템,272,,survivor,,-0.1598,-0.0144,-0.8437,0.517,2015:149%,2022:-45%,906278107.1281738,spike,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
057680,티사이언티픽,58222,,survivor,,-0.5289,-0.0608,-0.916,0.6765,2020:157%,2018:-71%,630821100.0,decline,clean,False,0,0,0,0.006,4,,,2941,2014-01-02,2025-12-30
058110,멕아이씨에스,271,,survivor,,-0.4379,-0.0558,-0.9253,0.7391,2020:884%,2024:-51%,354563481.1308594,spike,clean,False,0,0,0,0.006,3,,,2457,2015-12-16,2025-12-30
058400,KNN,60210,,survivor,,0.2218,0.0168,-0.7273,0.4813,2020:106%,2021:-43%,207172340.54052734,spike,clean,False,0,0,0,0.012,13,,,2941,2014-01-02,2025-12-30
058430,포스코스틸리온,2419,,survivor,,2.9434,0.1212,-0.7871,0.4923,2021:222%,2024:-47%,309989768.4313965,spike,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
058450,한주에이알티,591,,survivor,,-0.8279,-0.1365,-0.9835,0.7446,2015:339%,2017:-73%,172595541.24414062,decline,watch,False,2,0,0,0.163,455,,,2941,2014-01-02,2025-12-30
058470,리노공업,2629,KOSDAQ,survivor,,15.4418,0.263,-0.496,0.3814,2020:112%,2022:-20%,3309421928.7597656,spike,clean,False,0,0,0,0.01,11,,,2941,2014-01-02,2025-12-30
058610,에스피지,28111,KOSDAQ,survivor,,20.9269,0.2937,-0.7303,0.5137,2025:249%,2024:-35%,1499043855.190918,spike,clean,False,0,0,0,0.006,6,,,2941,2014-01-02,2025-12-30
058630,엠게임,5821,,survivor,,1.9186,0.0934,-0.7494,0.5639,2021:129%,2022:-40%,1248708980.9863281,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
058650,세아홀딩스,241,,survivor,,1.0306,0.0608,-0.765,0.2864,2025:57%,2018:-34%,43611457.75,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
058730,다스코,25112,,survivor,,0.234,0.0177,-0.7919,0.43,2018:28%,2024:-33%,289380164.0,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
058820,CMG제약,212,,survivor,,1.2956,0.0718,-0.8077,0.5426,2015:131%,2022:-44%,2735103120.0,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
058850,KTcs,63991,,survivor,,0.2621,0.0196,-0.7,0.378,2023:69%,2024:-23%,346448041.65283203,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
058860,KTis,63991,,survivor,,-0.2234,-0.0209,-0.8351,0.3584,2015:41%,2016:-21%,290267453.78100586,sideways,clean,False,0,0,0,0.004,2,,,2941,2014-01-02,2025-12-30
058970,엠로,582,,survivor,,13.7628,0.3215,-0.6922,0.697,2023:425%,2025:-42%,78312960.0,sideways,clean,False,0,0,0,0.107,16,,,2365,2016-05-04,2025-12-30
059090,미코,261,,survivor,,5.6543,0.1712,-0.6904,0.5796,2020:162%,2022:-49%,2133407550.0,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
059100,아이컴포넌트,26211,,survivor,,-0.4628,-0.0505,-0.9001,0.4983,2021:68%,2017:-46%,234457659.91064453,sideways,clean,False,0,0,0,0.006,4,,,2941,2014-01-02,2025-12-30
059120,아진엑스텍,2611,,survivor,,1.0893,0.0634,-0.7741,0.553,2021:100%,2018:-41%,421878903.7348633,sideways,watch,False,1,0,0,0.033,16,,,2923,2014-01-02,2025-12-30
059210,메타바이오메드,213,,survivor,,0.7897,0.0497,-0.819,0.5129,2023:90%,2017:-27%,686970999.328125,sideways,clean,False,0,0,0,0.007,3,,,2941,2014-01-02,2025-12-30
059270,해성에어로보틱스,259,,survivor,,-0.4367,-0.1151,-0.7503,0.7959,2025:82%,2022:-42%,1135482755.0,sideways,clean,False,0,0,0,0.006,2,,,1148,2021-04-21,2025-12-30
060150,인선이엔티,38230,,survivor,,1.0644,0.0623,-0.7272,0.38,2015:45%,2024:-27%,1939152250.0,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
060230,제이케이시냅스,204,,survivor,,-0.9785,-0.2741,-0.9883,0.6586,2018:34%,2025:-69%,485802882.0,decline,clean,False,0,0,0,0.026,27,,,2941,2014-01-02,2025-12-30
060240,스타코링크,311,,survivor,,-0.8325,-0.1384,-0.9903,0.7386,2015:499%,2024:-73%,741702000.0,decline,clean,False,0,0,0,0.072,178,,,2941,2014-01-02,2025-12-30
060250,NHN KCP,661,,survivor,,2.6468,0.1139,-0.8332,0.5064,2020:230%,2022:-55%,3462918985.1381836,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
060260,뉴보텍,22211,,survivor,,-0.5771,-0.0693,-0.9713,0.6704,2016:209%,2024:-72%,348235539.2207031,decline,watch,False,1,0,0,0.058,134,,,2941,2014-01-02,2025-12-30
060280,큐렉소,47812,,survivor,,1.9269,0.0937,-0.8507,0.5305,2023:177%,2024:-65%,494511900.0,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
060310,3S,272,,survivor,,-0.6533,-0.0845,-0.7955,0.5367,2021:54%,2022:-37%,578322060.0,decline,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
060370,LS마린솔루션,423,,survivor,,7.3435,0.1935,-0.7232,0.5055,2023:124%,2018:-27%,1099534386.7382812,spike,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
060380,동양에스텍,241,,survivor,,1.1983,0.0679,-0.7687,0.4581,2021:131%,2022:-42%,56237848.881225586,spike,clean,False,0,0,0,0.006,6,,,2941,2014-01-02,2025-12-30
060480,국일신동,24221,,survivor,,-0.3131,-0.0336,-0.8191,0.6064,2016:88%,2020:-33%,244373964.06835938,sideways,clean,False,0,0,0,0.005,3,,,2698,2014-12-29,2025-12-30
060540,에스에이티,27215,,survivor,,0.2183,0.0166,-0.6974,0.4492,2023:33%,2024:-43%,301666859.16748047,sideways,clean,False,0,0,0,0.004,4,,,2941,2014-01-02,2025-12-30
060560,HC홈센타,467,,survivor,,-0.4564,-0.0496,-0.7549,0.4889,2016:66%,2018:-31%,388949138.88427734,sideways,clean,False,0,0,0,0.012,13,,,2941,2014-01-02,2025-12-30
060570,드림어스컴퍼니,603,,survivor,,-0.0131,-0.0011,-0.8712,0.5937,2018:21%,2022:-53%,689996550.0,sideways,clean,False,0,0,0,0.007,3,,,2941,2014-01-02,2025-12-30
060590,씨티씨바이오,212,,survivor,,-0.7513,-0.1096,-0.8657,0.5318,2023:70%,2024:-39%,1343579600.0,decline,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
060720,KH바텍,2629,,survivor,,-0.3027,-0.0296,-0.8212,0.5019,2019:180%,2015:-48%,3103026196.40625,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
060850,영림원소프트랩,58221,,survivor,,-0.5151,-0.1258,-0.7293,0.3591,2025:21%,2024:-42%,113805239.37890625,decline,clean,False,0,0,0,0.008,3,,,1317,2020-08-12,2025-12-30
060900,에이전트AI,351,,survivor,,-0.9302,-0.1991,-0.9708,0.6242,2025:21%,2023:-75%,268272000.0,decline,watch,False,1,0,0,0.205,554,,,2941,2014-01-02,2025-12-30
060980,HL홀딩스,64992,,survivor,,0.4381,0.0308,-0.6451,0.3116,2025:38%,2022:-29%,939617293.875,sideways,clean,False,0,0,0,0.014,23,,,2941,2014-01-02,2025-12-30
061040,알에프텍,2642,,survivor,,-0.7023,-0.0961,-0.8636,0.4584,2018:36%,2025:-49%,825576699.0234375,decline,clean,False,0,0,0,0.006,6,,,2941,2014-01-02,2025-12-30
061250,화일약품,212,,survivor,,-0.3195,-0.0316,-0.816,0.5308,2020:93%,2024:-42%,718944291.4023438,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
061970,LB세미콘,2612,,survivor,,1.2881,0.0715,-0.8182,0.557,2016:125%,2024:-54%,1370488350.0,spike,clean,False,0,0,0,0.004,3,,,2941,2014-01-02,2025-12-30
062040,산일전기,28112,KOSPI,survivor,,1.6331,0.9765,-0.4658,0.7192,2025:91%,2025:91%,36410215310.91797,steady_grower,clean,False,0,0,0,0.0,1,,,344,2024-07-29,2025-12-30
062970,한국첨단소재,26410,,survivor,,-0.6889,-0.1765,-0.888,0.8245,2024:124%,2025:-40%,491769952.5842285,decline,clean,False,0,0,0,0.007,2,,,1473,2019-12-26,2025-12-30
063080,컴투스홀딩스,582,,survivor,,-0.6444,-0.0826,-0.9329,0.6022,2021:545%,2022:-84%,2722002300.0,decline,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
063160,종근당바이오,212,,survivor,,0.4508,0.0315,-0.8078,0.4954,2020:172%,2021:-48%,546194000.0,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
063170,서울옥션,461,,survivor,,1.256,0.0702,-0.8787,0.5506,2021:362%,2016:-55%,1259232621.4355469,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
063440,SM Life Design,182,,survivor,,0.5774,0.0387,-0.8087,0.6608,2025:50%,2024:-35%,694539640.0,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
063570,NICE인프라,759,,survivor,,1.4093,0.0761,-0.7291,0.447,2015:147%,2018:-27%,797592406.5234375,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
063760,이엘피,27212,,survivor,,0.4906,0.0381,-0.8535,0.5358,2016:331%,2022:-54%,144129426.10107422,spike,clean,False,0,0,0,0.097,147,,,2616,2015-04-29,2025-12-30
064090,인크레더블버즈,468,,survivor,,-0.8097,-0.1292,-0.9936,0.7647,2015:1960%,2016:-85%,343518285.0,decline,clean,False,0,0,0,0.013,16,,,2941,2014-01-02,2025-12-30
064240,홈캐스트,467,,survivor,,-0.3482,-0.0351,-0.9408,0.6963,2016:175%,2018:-68%,1125783800.0,spike,clean,False,0,0,0,0.005,2,,,2941,2014-01-02,2025-12-30
064260,다날,582,,survivor,,0.6793,0.0442,-0.8561,0.5769,2021:205%,2022:-66%,3864675000.0,spike,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
064290,인텍플러스,292,,survivor,,1.2242,0.0689,-0.8259,0.5451,2020:223%,2024:-67%,504737607.14160156,sideways,clean,False,0,0,0,0.004,3,,,2941,2014-01-02,2025-12-30
064350,현대로템,31910,KOSPI,survivor,,5.2376,0.1649,-0.7818,0.4964,2025:279%,2019:-44%,15325249253.824219,spike,clean,False,0,0,0,0.004,2,,,2941,2014-01-02,2025-12-30
064400,LG씨엔에스,62021,,survivor,,0.1121,0.1256,-0.4251,0.5107,,,32111628256.984375,steady_grower,clean,False,0,0,0,0.0,1,,,221,2025-02-05,2025-12-30
064480,브리지텍,58221,,survivor,,1.3943,0.0755,-0.8609,0.5134,2023:73%,2018:-49%,419283459.50927734,sideways,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
064520,테크엘,2612,,survivor,,-0.9974,-0.3912,-0.9994,0.5656,2015:183%,2022:-97%,203175760.0,decline,watch,False,1,0,0,0.307,901,,,2941,2014-01-02,2025-12-30
064550,바이오니아,213,,survivor,,0.2576,0.0193,-0.866,0.6986,2021:174%,2024:-43%,2669080300.0,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
064760,티씨케이,23999,KOSDAQ,survivor,,21.0498,0.2943,-0.7115,0.4776,2015:218%,2018:-46%,2638205820.8789062,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
064800,포니링크,474,,survivor,,0.011,0.0009,-0.9145,0.58,2015:233%,2018:-46%,991423976.5869141,spike,clean,False,0,0,0,0.011,14,,,2941,2014-01-02,2025-12-30
064820,케이프,31114,,survivor,,5.1441,0.1635,-0.584,0.5277,2020:143%,2018:-35%,312731692.1777344,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
064850,에프앤가이드,639,,survivor,,4.6993,0.1562,-0.8283,0.6243,2020:159%,2022:-36%,9228954.91796875,spike,clean,False,0,0,0,0.26,46,,,2941,2014-01-02,2025-12-30
064960,SNT모티브,303,,survivor,,2.8228,0.1183,-0.7186,0.3743,2015:107%,2016:-42%,1518914109.984375,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
065060,지엔코,141,,survivor,,-0.9197,-0.1896,-0.9893,0.6447,2016:444%,2017:-69%,699221681.5429688,decline,clean,False,0,0,0,0.013,18,,,2941,2014-01-02,2025-12-30
065130,탑엔지니어링,29272,,survivor,,-0.1868,-0.0171,-0.7823,0.4376,2019:44%,2025:-40%,437290902.50097656,sideways,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
065150,대산F&B,463,,survivor,,-0.9035,-0.1771,-0.9716,0.4536,2018:0%,2024:-46%,38753600.0,decline,clean,False,0,0,0,0.443,823,,,2941,2014-01-02,2025-12-30
065170,비엘팜텍,463,,survivor,,-0.8716,-0.1573,-0.9677,0.6727,2015:264%,2016:-55%,548651050.331543,decline,clean,False,0,0,0,0.011,15,,,2941,2014-01-02,2025-12-30
065350,신성델타테크,28519,,survivor,,27.059,0.3206,-0.7402,0.6626,2023:429%,2022:-52%,935667554.4267578,sideways,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
065370,위세아이텍,58221,,survivor,,0.5364,0.057,-0.8396,0.6235,2019:151%,2022:-47%,228954864.50976562,spike,clean,False,0,0,0,0.066,14,,,1899,2018-04-02,2025-12-30
065420,에스아이리소스,204,,survivor,,-0.5302,-0.0611,-0.9274,0.6921,2016:93%,2017:-58%,182999925.0,decline,watch,False,1,0,0,0.273,769,,,2941,2014-01-02,2025-12-30
065440,이루온,58221,,survivor,,0.114,0.009,-0.8306,0.6039,2021:71%,2018:-36%,646910010.0,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
065450,빅텍,27211,,survivor,,1.265,0.0706,-0.6952,0.6132,2020:102%,2018:-42%,3256705218.8476562,spike,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
065500,오리엔트정공,303,,survivor,,-0.2724,-0.0262,-0.8815,0.7602,2024:451%,2025:-64%,272630935.99780273,spike,clean,False,0,0,0,0.01,12,,,2941,2014-01-02,2025-12-30
065510,휴비츠,27199,,survivor,,-0.2951,-0.0287,-0.7546,0.4123,2023:88%,2024:-56%,736951946.5546875,sideways,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
065530,와이어블,61299,,survivor,,0.8447,0.0524,-0.7854,0.4817,2018:72%,2022:-31%,232955570.90625,sideways,clean,False,0,0,0,0.006,5,,,2941,2014-01-02,2025-12-30
